MWG,NWG,KWG,MDIMC,NDIMC,MDIMA,NDIMB,KWI,VWM,VWN,STRM,STRN,SA,SB,Run1 (ms),Run2 (ms),Run3 (ms),Run4 (ms)
16,16,16,8,16,8,8,2,2,1,1,0,1,0,70.74,70.68,70.69,70.65
16,16,16,8,16,8,8,2,2,1,1,0,1,1,68.07,68,68.09,68.06
16,16,16,8,16,8,8,2,2,1,1,1,0,0,112.22,112.11,112.37,112.03
16,16,16,8,16,8,8,2,2,1,1,1,0,1,96.44,96.38,96.42,96.44
16,16,16,8,16,8,8,2,2,1,1,1,1,0,70.77,70.69,70.71,70.71
16,16,16,8,16,8,8,2,2,1,1,1,1,1,70.59,70.55,70.59,70.63
16,16,16,8,16,8,8,8,1,1,0,0,0,0,135.39,135.37,135.4,135.29
16,16,16,8,16,8,8,8,1,1,0,0,0,1,118.21,118.24,118.15,118.16
16,16,16,8,16,8,8,8,1,1,0,0,1,0,94.83,94.79,94.79,94.8
16,16,16,8,16,8,8,8,1,1,0,0,1,1,93.64,93.62,93.72,93.63
16,16,16,8,16,8,8,8,1,1,0,1,0,0,135.5,135.34,135.33,135.51
16,16,16,8,16,8,8,8,1,1,0,1,0,1,119.76,119.88,119.79,119.77
16,16,16,8,16,8,8,8,1,1,0,1,1,0,93.81,94.84,94.85,94.84
16,16,16,8,16,8,8,8,1,1,0,1,1,1,96.52,96.43,96.56,96.47
16,16,16,8,16,8,8,8,1,1,1,0,0,0,140.95,140.91,140.95,140.86
16,16,16,8,16,8,8,8,1,1,1,0,0,1,123.33,124.38,124.36,124.38
16,16,16,8,16,8,8,8,1,1,1,0,1,0,95.2,95.22,95.21,95.18
16,16,16,8,16,8,8,8,1,1,1,0,1,1,96.23,96.18,96.21,96.21
16,16,16,8,16,8,8,8,1,1,1,1,0,0,141.06,141.01,140.84,140.89
16,16,16,8,16,8,8,8,1,1,1,1,0,1,126.25,126.17,126.05,126.12
16,16,16,8,16,8,8,8,1,1,1,1,1,0,95.25,95.17,95.22,95.25
16,16,16,8,16,8,8,8,1,1,1,1,1,1,103.87,104.02,104.43,104.04
16,16,16,8,16,8,8,8,2,1,0,0,0,0,109.11,109.19,109.01,109.11
16,16,16,8,16,8,8,8,2,1,0,0,0,1,94.44,94.42,94.46,94.46
16,16,16,8,16,8,8,8,2,1,0,0,1,0,69.54,69.55,69.6,69.54
16,16,16,8,16,8,8,8,2,1,0,0,1,1,68.06,68.04,68.04,68.05
16,16,16,8,16,8,8,8,2,1,0,1,0,0,109.37,109.11,109.29,109.14
16,16,16,8,16,8,8,8,2,1,0,1,0,1,94.39,94.39,94.4,94.45
16,16,16,8,16,8,8,8,2,1,0,1,1,0,69.63,69.46,69.61,69.5
16,16,16,8,16,8,8,8,2,1,0,1,1,1,70.55,70.54,70.75,70.61
16,16,16,8,16,8,8,8,2,1,1,0,0,0,109.23,109.17,109.33,109.15
16,16,16,8,16,8,8,8,2,1,1,0,0,1,94.16,94.18,94.2,94.16
16,16,16,8,16,8,8,8,2,1,1,0,1,0,69.6,69.59,69.62,69.56
16,16,16,8,16,8,8,8,2,1,1,0,1,1,68.04,68.05,68.09,68.02
16,16,16,8,16,8,8,8,2,1,1,1,0,0,108.12,109.21,109.15,109.15
16,16,16,8,16,8,8,8,2,1,1,1,0,1,95.54,95.55,95.52,95.54
16,16,16,8,16,8,8,8,2,1,1,1,1,0,69.67,69.35,69.62,69.65
16,16,16,8,16,8,8,8,2,1,1,1,1,1,70.54,70.69,70.68,70.7
16,16,16,8,16,8,16,2,1,1,0,0,0,0,131.29,131.19,131.1,131.14
16,16,16,8,16,8,16,2,1,1,0,0,0,1,110.68,110.66,110.68,110.69
16,16,16,8,16,8,16,2,1,1,0,0,1,0,94.86,94.75,94.82,94.78
16,16,16,8,16,8,16,2,1,1,0,0,1,1,85.09,85.04,85.17,85.09
16,16,16,8,16,8,16,2,1,1,0,1,0,0,131.03,131.15,131.23,131.12
16,16,16,8,16,8,16,2,1,1,0,1,0,1,110.65,110.71,110.63,110.67
16,16,16,8,16,8,16,2,1,1,0,1,1,0,94.83,94.84,94.86,94.85
16,16,16,8,16,8,16,2,1,1,0,1,1,1,85.13,85.08,85.09,85.11
16,16,16,8,16,8,16,2,1,1,1,0,0,0,138.93,138.79,138.84,138.83
16,16,16,8,16,8,16,2,1,1,1,0,0,1,116.94,116.99,116.94,116.97
16,16,16,8,16,8,16,2,1,1,1,0,1,0,95.28,95.33,95.23,95.29
16,16,16,8,16,8,16,2,1,1,1,0,1,1,87.97,87.97,87.97,87.95
16,16,16,8,16,8,16,2,1,1,1,1,0,0,138.9,138.93,138.81,138.91
16,16,16,8,16,8,16,2,1,1,1,1,0,1,116.96,117.01,116.96,116.92
16,16,16,8,16,8,16,2,1,1,1,1,1,0,95.23,95.16,95.2,95.28
16,16,16,8,16,8,16,2,1,1,1,1,1,1,87.96,87.89,87.98,87.95
16,16,16,8,16,8,16,2,2,1,0,0,0,0,112.33,111.97,111.86,112.08
16,16,16,8,16,8,16,2,2,1,0,0,0,1,87,87.02,87.06,87.01
16,16,16,8,16,8,16,2,2,1,0,0,1,0,70.71,70.71,70.7,70.68
16,16,16,8,16,8,16,2,2,1,0,0,1,1,61.08,61.13,61.13,61.2
16,16,16,8,16,8,16,2,2,1,0,1,0,0,112.11,112.01,112.1,112.03
16,16,16,8,16,8,16,2,2,1,0,1,0,1,87.01,87.01,87.02,87.04
16,16,16,8,16,8,16,2,2,1,0,1,1,0,70.69,70.85,70.7,70.67
16,16,16,8,16,8,16,2,2,1,0,1,1,1,61.12,61.1,61.24,61.18
16,16,16,8,16,8,16,2,2,1,1,0,0,0,111.89,111.89,112.14,112.08
16,16,16,8,16,8,16,2,2,1,1,0,0,1,87.14,87.1,87.15,87.14
16,16,16,8,16,8,16,2,2,1,1,0,1,0,70.82,70.6,70.73,70.57
16,16,16,8,16,8,16,2,2,1,1,0,1,1,61.11,61.07,61.11,61.14
16,16,16,8,16,8,16,2,2,1,1,1,0,0,112.11,111.75,111.97,112.01
16,16,16,8,16,8,16,2,2,1,1,1,0,1,87.15,87.06,87.1,87.06
16,16,16,8,16,8,16,2,2,1,1,1,1,0,70.73,70.76,70.71,70.66
16,16,16,8,16,8,16,2,2,1,1,1,1,1,61.04,61.1,61.16,61.07
16,16,16,8,16,8,16,8,1,1,0,0,0,0,135.34,135.52,135.52,135.49
16,16,16,8,16,8,16,8,1,1,0,0,0,1,110.67,110.67,110.71,110.61
16,16,16,8,16,8,16,8,1,1,0,0,1,0,94.76,94.77,94.83,94.81
16,16,16,8,16,8,16,8,1,1,0,0,1,1,85.13,85.07,85.1,85.11
16,16,16,8,16,8,16,8,1,1,0,1,0,0,135.6,135.33,135.36,135.46
16,16,16,8,16,8,16,8,1,1,0,1,0,1,110.67,110.71,110.66,110.65
16,16,16,8,16,8,16,8,1,1,0,1,1,0,94.91,94.9,94.86,94.9
16,16,16,8,16,8,16,8,1,1,0,1,1,1,85.13,85.07,85.1,85.14
16,16,16,8,16,8,16,8,1,1,1,0,0,0,140.94,140.99,140.88,140.94
16,16,16,8,16,8,16,8,1,1,1,0,0,1,116.98,116.97,116.99,116.92
16,16,16,8,16,8,16,8,1,1,1,0,1,0,95.24,95.18,95.25,95.18
16,16,16,8,16,8,16,8,1,1,1,0,1,1,87.96,87.98,88,87.93
16,16,16,8,16,8,16,8,1,1,1,1,0,0,140.85,140.86,141.11,140.91
16,16,16,8,16,8,16,8,1,1,1,1,0,1,116.88,116.96,116.9,116.94
16,16,16,8,16,8,16,8,1,1,1,1,1,0,95.21,95.2,95.17,95.18
16,16,16,8,16,8,16,8,1,1,1,1,1,1,87.95,87.91,88.35,87.98
16,16,16,8,16,8,16,8,2,1,0,0,0,0,109.21,109.06,109.18,109.17
16,16,16,8,16,8,16,8,2,1,0,0,0,1,84.4,84.36,84.39,84.41
16,16,16,8,16,8,16,8,2,1,0,0,1,0,69.6,69.51,69.6,69.55
16,16,16,8,16,8,16,8,2,1,0,0,1,1,61.12,61.21,61.14,61.11
16,16,16,8,16,8,16,8,2,1,0,1,0,0,109.24,108.89,109.07,109.31
16,16,16,8,16,8,16,8,2,1,0,1,0,1,84.39,84.36,84.35,84.39
16,16,16,8,16,8,16,8,2,1,0,1,1,0,69.6,69.52,69.54,69.51
16,16,16,8,16,8,16,8,2,1,0,1,1,1,61.04,61.17,61.09,61.2
16,16,16,8,16,8,16,8,2,1,1,0,0,0,109.32,108.82,109.5,109.1
16,16,16,8,16,8,16,8,2,1,1,0,0,1,84.15,84.17,84.23,84.21
16,16,16,8,16,8,16,8,2,1,1,0,1,0,69.77,69.75,69.53,69.55
16,16,16,8,16,8,16,8,2,1,1,0,1,1,61.09,61.12,61.15,61.16
16,16,16,8,16,8,16,8,2,1,1,1,0,0,109.19,109.25,109.27,109.16
16,16,16,8,16,8,16,8,2,1,1,1,0,1,84.18,84.17,84.17,84.2
16,16,16,8,16,8,16,8,2,1,1,1,1,0,69.56,69.55,69.64,69.65
16,16,16,8,16,8,16,8,2,1,1,1,1,1,61.04,61.07,61.18,61.19
16,16,16,8,16,16,8,2,1,1,0,0,0,0,131.07,131.03,131.06,131.17
16,16,16,8,16,16,8,2,1,1,0,0,0,1,118.12,118.17,118.16,118.23
16,16,16,8,16,16,8,2,1,1,0,0,1,0,85.63,85.64,85.6,85.57
16,16,16,8,16,16,8,2,1,1,0,0,1,1,84.58,84.58,84.61,84.59
16,16,16,8,16,16,8,2,1,1,0,1,0,0,131.15,131.13,131.05,131.02
16,16,16,8,16,16,8,2,1,1,0,1,0,1,119.81,119.73,119.8,119.86
16,16,16,8,16,16,8,2,1,1,0,1,1,0,87.7,87.55,87.68,87.6
16,16,16,8,16,16,8,2,1,1,0,1,1,1,87.88,87.85,87.86,87.93
16,16,16,8,16,16,8,2,1,1,1,0,0,0,138.84,138.83,138.84,138.91
16,16,16,8,16,16,8,2,1,1,1,0,0,1,124.32,124.36,124.36,124.41
16,16,16,8,16,16,8,2,1,1,1,0,1,0,87.15,87.11,87.12,87.17
16,16,16,8,16,16,8,2,1,1,1,0,1,1,84.81,84.79,84.82,84.8
16,16,16,8,16,16,8,2,1,1,1,1,0,0,138.84,138.74,138.73,138.99
16,16,16,8,16,16,8,2,1,1,1,1,0,1,126.06,126.13,126.13,126.11
16,16,16,8,16,16,8,2,1,1,1,1,1,0,87.18,87.1,87.13,87.15
16,16,16,8,16,16,8,2,1,1,1,1,1,1,88.23,88.18,88.19,88.29
16,16,16,8,16,16,8,8,1,1,0,0,0,0,134.59,135.33,135.56,135.48
16,16,16,8,16,16,8,8,1,1,0,0,0,1,118.21,118.23,118.2,118.15
16,16,16,8,16,16,8,8,1,1,0,0,1,0,85.63,85.62,85.6,85.59
16,16,16,8,16,16,8,8,1,1,0,0,1,1,84.57,84.58,84.54,84.57
16,16,16,8,16,16,8,8,1,1,0,1,0,0,135.57,135.4,135.55,135.36
16,16,16,8,16,16,8,8,1,1,0,1,0,1,119.73,119.73,119.85,119.83
16,16,16,8,16,16,8,8,1,1,0,1,1,0,87.74,87.6,87.61,87.59
16,16,16,8,16,16,8,8,1,1,0,1,1,1,86.86,87.89,87.89,87.94
16,16,16,8,16,16,8,8,1,1,1,0,0,0,140.73,140.87,140.95,140.96
16,16,16,8,16,16,8,8,1,1,1,0,0,1,124.39,124.36,124.36,124.35
16,16,16,8,16,16,8,8,1,1,1,0,1,0,87.14,87.14,87.07,87.12
16,16,16,8,16,16,8,8,1,1,1,0,1,1,84.81,84.81,84.79,84.79
16,16,16,8,16,16,8,8,1,1,1,1,0,0,140.91,141.09,140.89,140.79
16,16,16,8,16,16,8,8,1,1,1,1,0,1,126.13,126.08,126,126.15
16,16,16,8,16,16,8,8,1,1,1,1,1,0,87.15,87.16,87.12,87.17
16,16,16,8,16,16,8,8,1,1,1,1,1,1,88.19,88.12,88.13,88.19
16,16,16,8,16,16,16,2,1,1,0,0,0,0,131.26,131.09,131.03,131.17
16,16,16,8,16,16,16,2,1,1,0,0,0,1,110.71,110.67,110.63,110.63
16,16,16,8,16,16,16,2,1,1,0,0,1,0,85.65,85.6,85.57,85.61
16,16,16,8,16,16,16,2,1,1,0,0,1,1,76.73,76.7,76.74,76.71
16,16,16,8,16,16,16,2,1,1,0,1,0,0,130.99,131.21,131.05,131.05
16,16,16,8,16,16,16,2,1,1,0,1,0,1,110.63,110.73,110.68,110.67
16,16,16,8,16,16,16,2,1,1,0,1,1,0,87.67,87.56,87.57,87.63
16,16,16,8,16,16,16,2,1,1,0,1,1,1,75.71,76.71,76.81,76.71
16,16,16,8,16,16,16,2,1,1,1,0,0,0,138.86,138.89,138.72,138.75
16,16,16,8,16,16,16,2,1,1,1,0,0,1,117,116.94,116.93,117.01
16,16,16,8,16,16,16,2,1,1,1,0,1,0,87.2,87.13,87.13,87.16
16,16,16,8,16,16,16,2,1,1,1,0,1,1,76.89,76.87,76.91,76.88
16,16,16,8,16,16,16,2,1,1,1,1,0,0,138.92,138.79,138.76,138.72
16,16,16,8,16,16,16,2,1,1,1,1,0,1,116.96,116.97,116.93,116.94
16,16,16,8,16,16,16,2,1,1,1,1,1,0,87.12,87.14,87.06,87.16
16,16,16,8,16,16,16,2,1,1,1,1,1,1,76.88,76.88,76.92,76.97
16,16,16,8,16,16,16,8,1,1,0,0,0,0,135.54,135.57,135.3,135.33
16,16,16,8,16,16,16,8,1,1,0,0,0,1,110.63,110.72,110.63,110.67
16,16,16,8,16,16,16,8,1,1,0,0,1,0,85.65,85.6,85.61,85.63
16,16,16,8,16,16,16,8,1,1,0,0,1,1,76.71,76.68,76.72,76.73
16,16,16,8,16,16,16,8,1,1,0,1,0,0,135.47,135.44,135.67,135.4
16,16,16,8,16,16,16,8,1,1,0,1,0,1,110.69,110.72,110.67,110.7
16,16,16,8,16,16,16,8,1,1,0,1,1,0,87.65,87.63,87.59,87.64
16,16,16,8,16,16,16,8,1,1,0,1,1,1,76.73,76.68,76.73,76.73
16,16,16,8,16,16,16,8,1,1,1,0,0,0,141.05,140.83,140.93,141
16,16,16,8,16,16,16,8,1,1,1,0,0,1,116.97,117.07,116.94,116.98
16,16,16,8,16,16,16,8,1,1,1,0,1,0,87.12,87.15,87.13,87.21
16,16,16,8,16,16,16,8,1,1,1,0,1,1,76.9,76.85,76.88,76.89
16,16,16,8,16,16,16,8,1,1,1,1,0,0,141.05,140.99,141.13,140.99
16,16,16,8,16,16,16,8,1,1,1,1,0,1,117.01,117,116.96,117.01
16,16,16,8,16,16,16,8,1,1,1,1,1,0,87.17,87.07,87.14,87.12
16,16,16,8,16,16,16,8,1,1,1,1,1,1,76.87,76.88,76.88,76.85
16,16,16,16,8,8,8,2,1,1,0,0,0,0,133.73,133.57,133.72,133.63
16,16,16,16,8,8,8,2,1,1,0,0,0,1,93.86,93.88,93.93,93.83
16,16,16,16,8,8,8,2,1,1,0,0,1,0,118.02,119.18,118.97,119.03
16,16,16,16,8,8,8,2,1,1,0,0,1,1,93.5,93.41,93.43,93.43
16,16,16,16,8,8,8,2,1,1,0,1,0,0,131.21,130.95,130.92,131.21
16,16,16,16,8,8,8,2,1,1,0,1,0,1,94.79,94.78,94.76,94.71
16,16,16,16,8,8,8,2,1,1,0,1,1,0,120.97,120.83,120.88,120.98
16,16,16,16,8,8,8,2,1,1,0,1,1,1,96.56,96.51,96.59,96.58
16,16,16,16,8,8,8,2,1,1,1,0,0,0,133.62,133.74,133.37,133.47
16,16,16,16,8,8,8,2,1,1,1,0,0,1,93.86,93.9,93.93,93.85
16,16,16,16,8,8,8,2,1,1,1,0,1,0,121.17,121.26,121.21,121.23
16,16,16,16,8,8,8,2,1,1,1,0,1,1,94.78,94.72,94.82,94.76
16,16,16,16,8,8,8,2,1,1,1,1,0,0,131.12,131.08,131.19,130.86
16,16,16,16,8,8,8,2,1,1,1,1,0,1,96.38,96.31,96.34,96.33
16,16,16,16,8,8,8,2,1,1,1,1,1,0,123.12,122.97,123.02,123.11
16,16,16,16,8,8,8,2,1,1,1,1,1,1,103.28,103.77,103.75,103.55
16,16,16,16,8,8,8,2,1,2,0,0,0,0,110.05,110.14,110.07,110.21
16,16,16,16,8,8,8,2,1,2,0,0,0,1,67.8,67.79,67.74,67.75
16,16,16,16,8,8,8,2,1,2,0,0,1,0,97.24,97.19,97.18,97.18
16,16,16,16,8,8,8,2,1,2,0,0,1,1,68.81,68.84,68.83,68.84
16,16,16,16,8,8,8,2,1,2,0,1,0,0,109.96,109.9,110.06,110.12
16,16,16,16,8,8,8,2,1,2,0,1,0,1,67.69,67.77,67.7,67.8
16,16,16,16,8,8,8,2,1,2,0,1,1,0,94.94,94.82,94.87,94.88
16,16,16,16,8,8,8,2,1,2,0,1,1,1,68.83,68.89,68.81,68.85
16,16,16,16,8,8,8,2,1,2,1,0,0,0,110.05,109.86,110.17,110.1
16,16,16,16,8,8,8,2,1,2,1,0,0,1,67.72,67.73,67.76,67.75
16,16,16,16,8,8,8,2,1,2,1,0,1,0,98.56,98.54,98.58,98.48
16,16,16,16,8,8,8,2,1,2,1,0,1,1,77.83,77.95,77.69,77.96
16,16,16,16,8,8,8,2,1,2,1,1,0,0,110,109.9,110.12,109.94
16,16,16,16,8,8,8,2,1,2,1,1,0,1,67.8,67.74,67.72,67.71
16,16,16,16,8,8,8,2,1,2,1,1,1,0,97.06,97,96.94,97.01
16,16,16,16,8,8,8,2,1,2,1,1,1,1,77.96,78.03,78.18,78.05
16,16,16,16,8,8,8,8,1,1,0,0,0,0,141.01,140.6,140.42,140.53
16,16,16,16,8,8,8,8,1,1,0,0,0,1,93.87,93.85,93.87,93.84
16,16,16,16,8,8,8,8,1,1,0,0,1,0,119.09,119.06,118.98,119.15
16,16,16,16,8,8,8,8,1,1,0,0,1,1,93.49,93.41,93.41,93.52
16,16,16,16,8,8,8,8,1,1,0,1,0,0,141.69,142.71,143.1,142.35
16,16,16,16,8,8,8,8,1,1,0,1,0,1,94.89,94.82,94.75,94.81
16,16,16,16,8,8,8,8,1,1,0,1,1,0,120.99,120.96,120.9,120.82
16,16,16,16,8,8,8,8,1,1,0,1,1,1,96.57,96.53,96.58,96.58
16,16,16,16,8,8,8,8,1,1,1,0,0,0,140.84,140.69,140.76,140.9
16,16,16,16,8,8,8,8,1,1,1,0,0,1,93.93,93.89,93.9,93.92
16,16,16,16,8,8,8,8,1,1,1,0,1,0,121.26,121.03,121.13,121.19
16,16,16,16,8,8,8,8,1,1,1,0,1,1,94.79,94.75,94.78,94.83
16,16,16,16,8,8,8,8,1,1,1,1,0,0,142.53,142.67,142.91,142.67
16,16,16,16,8,8,8,8,1,1,1,1,0,1,96.36,96.31,96.32,96.32
16,16,16,16,8,8,8,8,1,1,1,1,1,0,123.05,123.05,123.14,123
16,16,16,16,8,8,8,8,1,1,1,1,1,1,103.47,103.65,103.41,103.52
16,16,16,16,8,8,8,8,1,2,0,0,0,0,111.34,111.41,111.29,111.33
16,16,16,16,8,8,8,8,1,2,0,0,0,1,67.78,67.73,67.71,67.8
16,16,16,16,8,8,8,8,1,2,0,0,1,0,94.02,95.03,95.07,95.01
16,16,16,16,8,8,8,8,1,2,0,0,1,1,68.79,68.8,68.9,68.84
16,16,16,16,8,8,8,8,1,2,0,1,0,0,111.35,111.3,111.34,111.18
16,16,16,16,8,8,8,8,1,2,0,1,0,1,67.78,67.69,67.77,67.77
16,16,16,16,8,8,8,8,1,2,0,1,1,0,94.79,94.85,94.89,94.85
16,16,16,16,8,8,8,8,1,2,0,1,1,1,68.8,68.8,68.82,68.81
16,16,16,16,8,8,8,8,1,2,1,0,0,0,111.3,111.45,111.42,111.7
16,16,16,16,8,8,8,8,1,2,1,0,0,1,67.81,67.76,67.71,67.71
16,16,16,16,8,8,8,8,1,2,1,0,1,0,97.55,97.63,97.57,97.51
16,16,16,16,8,8,8,8,1,2,1,0,1,1,77.8,77.69,77.91,78.11
16,16,16,16,8,8,8,8,1,2,1,1,0,0,111.37,111.33,111.12,111.56
16,16,16,16,8,8,8,8,1,2,1,1,0,1,67.68,67.78,67.82,67.73
16,16,16,16,8,8,8,8,1,2,1,1,1,0,97.08,97.09,97.1,97.11
16,16,16,16,8,8,8,8,1,2,1,1,1,1,78.06,78.15,77.58,77.89
16,16,16,16,8,8,16,2,1,1,0,0,0,0,133.82,133.58,133.48,133.76
16,16,16,16,8,8,16,2,1,1,0,0,0,1,84.64,84.63,84.63,84.64
16,16,16,16,8,8,16,2,1,1,0,0,1,0,119.07,119.1,118.95,119
16,16,16,16,8,8,16,2,1,1,0,0,1,1,85.03,84.99,85.03,85.01
16,16,16,16,8,8,16,2,1,1,0,1,0,0,131.09,131.12,131.11,131.21
16,16,16,16,8,8,16,2,1,1,0,1,0,1,86.16,86.1,86.11,86.13
16,16,16,16,8,8,16,2,1,1,0,1,1,0,121.08,120.85,121.01,120.89
16,16,16,16,8,8,16,2,1,1,0,1,1,1,84.73,84.75,84.75,84.77
16,16,16,16,8,8,16,2,1,1,1,0,0,0,133.3,133.69,133.62,133.7
16,16,16,16,8,8,16,2,1,1,1,0,0,1,86.87,86.83,86.81,86.85
16,16,16,16,8,8,16,2,1,1,1,0,1,0,121.15,121.25,121.24,121.27
16,16,16,16,8,8,16,2,1,1,1,0,1,1,86.99,87,87.01,86.98
16,16,16,16,8,8,16,2,1,1,1,1,0,0,131,131.02,130.98,130.99
16,16,16,16,8,8,16,2,1,1,1,1,0,1,87.3,87.26,87.31,87.28
16,16,16,16,8,8,16,2,1,1,1,1,1,0,123.02,123.08,123.07,122.99
16,16,16,16,8,8,16,2,1,1,1,1,1,1,87.65,87.54,87.58,87.64
16,16,16,16,8,8,16,8,1,1,0,0,0,0,140.52,140.4,140.7,140.62
16,16,16,16,8,8,16,8,1,1,0,0,0,1,84.63,84.67,84.67,84.68
16,16,16,16,8,8,16,8,1,1,0,0,1,0,118.96,119.15,119.15,119.1
16,16,16,16,8,8,16,8,1,1,0,0,1,1,85.04,85.01,85.01,85
16,16,16,16,8,8,16,8,1,1,0,1,0,0,142.65,142.77,142.92,142.72
16,16,16,16,8,8,16,8,1,1,0,1,0,1,86.13,86.12,86.11,86.12
16,16,16,16,8,8,16,8,1,1,0,1,1,0,120.83,120.87,120.98,120.88
16,16,16,16,8,8,16,8,1,1,0,1,1,1,84.76,84.78,84.74,84.78
16,16,16,16,8,8,16,8,1,1,1,0,0,0,140.29,140.94,140.52,140.76
16,16,16,16,8,8,16,8,1,1,1,0,0,1,86.82,86.83,86.82,86.81
16,16,16,16,8,8,16,8,1,1,1,0,1,0,121.25,121.17,121.35,121.2
16,16,16,16,8,8,16,8,1,1,1,0,1,1,86.96,86.99,87,86.99
16,16,16,16,8,8,16,8,1,1,1,1,0,0,142.93,142.79,142.91,142.76
16,16,16,16,8,8,16,8,1,1,1,1,0,1,87.27,87.26,87.25,87.25
16,16,16,16,8,8,16,8,1,1,1,1,1,0,123.12,123.19,122.96,123.09
16,16,16,16,8,8,16,8,1,1,1,1,1,1,87.6,87.55,87.61,87.6
16,16,16,16,8,16,8,2,1,1,0,0,0,0,133.81,133.63,133.46,133.55
16,16,16,16,8,16,8,2,1,1,0,0,0,1,93.89,93.89,93.84,93.91
16,16,16,16,8,16,8,2,1,1,0,0,1,0,110.93,111.02,111.17,110.87
16,16,16,16,8,16,8,2,1,1,0,0,1,1,84.33,84.27,84.3,84.25
16,16,16,16,8,16,8,2,1,1,0,1,0,0,131.17,131.17,130.85,130.96
16,16,16,16,8,16,8,2,1,1,0,1,0,1,94.75,94.78,94.84,94.81
16,16,16,16,8,16,8,2,1,1,0,1,1,0,112.89,112.82,112.85,112.88
16,16,16,16,8,16,8,2,1,1,0,1,1,1,90.02,90.04,90.1,90.13
16,16,16,16,8,16,8,2,1,1,1,0,0,0,133.4,133.5,133.58,133.85
16,16,16,16,8,16,8,2,1,1,1,0,0,1,93.85,93.89,93.91,93.92
16,16,16,16,8,16,8,2,1,1,1,0,1,0,111.07,111.05,111.11,111.1
16,16,16,16,8,16,8,2,1,1,1,0,1,1,84.28,84.27,84.32,84.3
16,16,16,16,8,16,8,2,1,1,1,1,0,0,131.26,131.09,130.98,131.09
16,16,16,16,8,16,8,2,1,1,1,1,0,1,96.38,96.33,96.38,96.32
16,16,16,16,8,16,8,2,1,1,1,1,1,0,112.94,112.8,112.66,112.79
16,16,16,16,8,16,8,2,1,1,1,1,1,1,89.99,90.05,90.06,90.16
16,16,16,16,8,16,8,2,1,2,0,0,0,0,109.97,110.05,110.12,110.08
16,16,16,16,8,16,8,2,1,2,0,0,0,1,67.8,67.77,67.8,67.75
16,16,16,16,8,16,8,2,1,2,0,0,1,0,90.77,90.79,90.77,90.79
16,16,16,16,8,16,8,2,1,2,0,0,1,1,61.05,61.17,61.12,61
16,16,16,16,8,16,8,2,1,2,0,1,0,0,109.85,109.99,109.97,109.94
16,16,16,16,8,16,8,2,1,2,0,1,0,1,67.65,67.74,67.76,67.72
16,16,16,16,8,16,8,2,1,2,0,1,1,0,88.02,88.06,88,88.03
16,16,16,16,8,16,8,2,1,2,0,1,1,1,61.02,61.07,61.06,61.04
16,16,16,16,8,16,8,2,1,2,1,0,0,0,110.07,109.94,109.99,110.02
16,16,16,16,8,16,8,2,1,2,1,0,0,1,67.74,67.74,67.81,67.67
16,16,16,16,8,16,8,2,1,2,1,0,1,0,90.79,90.81,90.73,90.78
16,16,16,16,8,16,8,2,1,2,1,0,1,1,60.99,59.9,61.07,61.09
16,16,16,16,8,16,8,2,1,2,1,1,0,0,110.06,110.14,110,110.09
16,16,16,16,8,16,8,2,1,2,1,1,0,1,67.7,67.77,67.69,67.71
16,16,16,16,8,16,8,2,1,2,1,1,1,0,88.01,87.93,87.95,87.99
16,16,16,16,8,16,8,2,1,2,1,1,1,1,61.02,61.17,61.07,61.04
16,16,16,16,8,16,8,8,1,1,0,0,0,0,140.6,140.7,140.77,140.59
16,16,16,16,8,16,8,8,1,1,0,0,0,1,93.85,93.94,93.85,93.86
16,16,16,16,8,16,8,8,1,1,0,0,1,0,111.12,111.1,110.92,111.17
16,16,16,16,8,16,8,8,1,1,0,0,1,1,84.27,84.32,84.3,84.32
16,16,16,16,8,16,8,8,1,1,0,1,0,0,142.68,142.54,142.9,142.75
16,16,16,16,8,16,8,8,1,1,0,1,0,1,94.77,94.77,94.73,94.72
16,16,16,16,8,16,8,8,1,1,0,1,1,0,112.8,112.69,112.68,112.81
16,16,16,16,8,16,8,8,1,1,0,1,1,1,90.09,90.15,89.94,90.1
16,16,16,16,8,16,8,8,1,1,1,0,0,0,140.5,140.93,140.56,140.88
16,16,16,16,8,16,8,8,1,1,1,0,0,1,93.89,93.86,93.92,93.92
16,16,16,16,8,16,8,8,1,1,1,0,1,0,111.25,110.9,111.19,111.05
16,16,16,16,8,16,8,8,1,1,1,0,1,1,84.27,84.29,84.29,84.31
16,16,16,16,8,16,8,8,1,1,1,1,0,0,142.43,142.51,142.9,142.93
16,16,16,16,8,16,8,8,1,1,1,1,0,1,96.34,96.37,96.37,96.42
16,16,16,16,8,16,8,8,1,1,1,1,1,0,112.68,112.77,112.8,112.8
16,16,16,16,8,16,8,8,1,1,1,1,1,1,90.06,90.17,90.13,90.11
16,16,16,16,8,16,8,8,1,2,0,0,0,0,111.31,111.5,111.74,111.33
16,16,16,16,8,16,8,8,1,2,0,0,0,1,67.78,67.76,67.74,67.7
16,16,16,16,8,16,8,8,1,2,0,0,1,0,87.53,87.58,87.48,87.49
16,16,16,16,8,16,8,8,1,2,0,0,1,1,60.99,60.96,61.15,61.23
16,16,16,16,8,16,8,8,1,2,0,1,0,0,111.48,111.51,111.14,111.23
16,16,16,16,8,16,8,8,1,2,0,1,0,1,67.69,67.78,67.74,67.76
